gene	min_pvalue
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA4:56111|PCDHGA5:56110|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGB6:56100|PCDHGA11:56105|PCDHGA12:26025|PCDHGC5:56097|PCDHGB7:56099|PCDHGC3:5098|PCDHGA2:56113|PCDHGB5:56101|PCDHGB1:56104|PCDHGB4:8641|PCDHGC4:56098	0.2974
MIS12:79003	0.04755
LOC105374649:105374649|LINC02112:285692	0.01637
ARHGEF28:64283|LOC102725145:102725145	0.06607
LOC105378083:105378083	0.013359999999999999
LOC105374640:105374640|SPTBN1:6711	0.0003221
MIR203A:406986|MIR203B:100616173	0.9888
IFNA6:3443	0.01468
ABTB2:25841|LOC102723539:102723539	0.5016
ABTB1:80325	0.1115
FAM192A:80011	0.0633
MIR122:406906|LOC107985182:107985182	0.2852
A1BG:1|A1BG-AS1:503538	0.3194
TRAPPC9:83696	0.002052
LOC105374676:105374676|LINC02241:105374676	0.007834
LOC105378408:105378408	0.06262999999999999
OSBPL6:114880	0.01065
CDH5:1003	0.001169
MIR4643:100616174	0.2787
KIAA1211L:343990	0.005849
LOC105371894:105371894|RAB37:326624	0.06014
DYDC1:143241	0.1058
KCTD2:23510	0.03821
LOC105372646:105372646	0.0005219
ZNF497:162968	0.6648
LOC105378346:105378346	0.01678
VWA8-AS1:100507240|LOC105370176:105370176	0.4931
LOC105371849:105371849|HEATR6:63897	0.3801
INPP4B:8821	0.004059
TAGAP:117289|LOC105378083:105378083	0.02554
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA4:56111|PCDHGA5:56110|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGA11:56105|PCDHGB6:56100|PCDHGA12:26025|PCDHGB7:56099|PCDHGC3:5098|PCDHGA2:56113|PCDHGB5:56101|PCDHGB1:56104|PCDHGB4:8641	0.3621
SH2D2A:9047	0.1583
MIR320E:100422913|PRKD2:25865	0.06309
AKNAD1:254268	0.050539999999999995
LOC107986821:107986821|LOC101927525:101927525	0.09755
ZSCAN23:222696|LOC105374997:105374997	0.2329
RPL32P3:132241	0.01644
KCNJ14:3770	0.1377
PLG:5340	0.02298
STRCP1:554225	0.044000000000000004
LRRC41:10489|UQCRH:7388	0.1826
LOC100130111:100130111	0.08527
LOC105378828:105378828	0.001577
MTHFD2P1:100287639	0.002118
LOC105370691:105370691	0.0612
GS1-24F4.2:100652791	0.0107
SNX22:79856|PPIB:5479	0.2774
LOC101929531:101929531	0.01782
HIST1H2AL:8332	0.3212
LOC101928813:101928813	0.003068
FTLP10:100130017	0.3164
HOXD1:3231|HAGLR:401022	0.3426
ERGIC2:51290	0.0008697
C3orf22:152065|CHST13:166012	0.07954
CISD2:493856|UBE2D3:7323	0.251
LOC107985738:107985738	0.0971
ESPNL:339768	7.453e-05
GPHN:10243|RDH11:51109	0.006993000000000001
RHPN1-AS1:78998	0.01023
STAG3L2:442582	0.5319
SLAMF8:56833	0.05139
GRK5-IT1:101927868|GRK5:2869	0.2356
TOP1:7150	0.0206
PCGF3:10336	0.04439
ZNF346:23567|UIMC1:51720	0.026369999999999998
ATF5:22809	0.5955
TBCB:1155	0.09852999999999999
MIR379:494328	0.05413
DDAH2:23564	0.2803
LOC105373664:105373664	0.011170000000000001
ATP5F1C:509|ATP5C1:509	0.2438
COL15A1:1306	0.007744
LOC105371031:105371031|MIR9-3HG:254559	0.2017
APOLD1:81575|MIR613:693198	0.01564
PPDPFL:492307	0.02286
NECAB1:64168|C8orf88:100127983	0.2216
GTF2IRD1:9569	0.004731
ABHD12:26090|PYGB:5834	0.01722
SUGCT:79783|LOC105375245:105375245	0.0376
GSTA1:2938	0.1601
STEAP2:261729|LOC107986819:107986819	0.013080000000000001
SLC25A15:10166	0.003353
LOC105377927:105377927	0.03142
MTG2:26164|SS18L1:26039	0.1687
LOC105375112:105375112|LOC102723872:102723872	0.1064
MKKS:8195|SLX4IP:128710	0.1925
LOC105375914:105375914|LOC105375912:105375912	0.02988
LOC105375551:105375551	0.002629
LOC105370921:105370921|LOC102723985:102723985	0.02984
PPARG:5468	0.004203
LOC105376839:105376839	0.01324
LOC107987300:107987300|CRYAA:1409	0.1722
PDGFD:80310|LOC105369464:105369464	0.005057
TUBB4B:10383	0.7586
ADCK1:57143	0.06985
LOC105377940:105377940|LOC105377939:105377939	0.5345
ZNF235:9310	0.0275
SENP1:29843	0.00755
LOC105377009:105377009	0.03857
LOC105371760:105371760	0.009901
KIF18B:146909	0.1137
TMEM120B:144404|RHOF:54509	0.3681
MIR4303:100422924	0.1125
LINC01833:107985879|LOC100130502:100130502	0.2627
ALOX12-AS1:100506713|ALOX12:239	0.03828
LRRC25:126364	0.010740000000000001
LOC105373591:105373591|LOC105373592:105373592	0.01371
GPR39:2863|LYPD1:116372	0.1778
OPRL1:4987	0.1217
CALCR:799|MIR653:724023	0.247
C2orf91:400950|LINC01914:101929723	0.7489
LOC105375642:105375642|LOC107986956:107986956	0.04325
ZMYM1:79830	0.04579
ALX3:257	0.1363
HLA-DOA:3111	0.023809999999999998
SRRT:51593|TRIP6:7205	0.5918
LINC00324:284029	0.03474
LOC105372272:105372272	0.07831
MRPS10:55173	0.007058
LOC107985317:107985317|KIRREL2:84063	0.366
SHISA7:729956	0.01641
SPATA9:83890	0.05885
PPARA:5465|CDPF1:150383	0.3131
C6orf99:100130967	0.02062
HTR3E-AS1:106478970|HTR3E:285242	0.1174
C17orf98:388381	0.129
LOC105370478:105370478|LINC02303:105370479|LOC105370479:105370479	0.030869999999999998
DOCK9-AS1:100874096|DOCK9:23348	0.2124
LOC105378706:105378706|AGBL4:84871	0.1207
SPINK9:643394|LOC102546294:102546294	0.03888
SNAPIN:23557	0.09714
LOC105369968:105369968|MIR4496:100616240|SELPLG:6404	0.5149
SNORD64:347686|SNHG14:104472715|PWAR5:8123	0.5764
AGBL1:123624|LINC01584:101929701	0.003228
LOC107985324:107985324|LOC105372328:105372328	0.2921
KANK3:256949	0.0003306
DBF4B:80174	0.0388
TP53:7157	0.02119
AGAP3:116988|LOC107986862:107986862	0.08356
LOC105377248:105377248	0.00889
VIT:5212	0.003804
LOC100505555:100505555|ZNF846:162993	0.0205
LOC105375525:105375525	0.006431999999999999
LOC107985492:107985492|LOC105369308:105369308|SIM2:6493	0.1021
TRIM38:10475	0.0031
ARHGEF26:26084	0.06617
LOC105372085:105372085	0.006152
CCDC137:339230	0.3189
RGMB-AS1:503569|RGMB:285704	0.02908
FGFR2:2263	0.01819
PACS1:55690|SF3B2:10992	0.9206
MIR6500:102466656	0.04552
DHFR2:200895|DHFRL1:200895	0.01487
CDHR5:53841|IRF7:3665	0.5377
LOC105370994:105370994	0.08557999999999999
LOC102724481:102724481	0.04337
LOC105378849:105378849|LOC107985088:107985088	0.5776
LOC105373836:105373836|CFLAR:8837	0.03846
RSU1:6251	0.008763
EIF4H:7458	0.01911
PSKH1:5681	0.0016
CDKN2B-AS1:100048912	0.02191
AGBL2:79841	0.07518999999999999
METTL22:79091|ABAT:18	0.154
CHMP3:51652|RNF103-CHMP3:100526767	0.002494
PEX11A:8800	0.1954
INPP1:3628	0.09358999999999999
LOC107984748:107984748	0.1007
KRTAP10-4:386672|TSPEAR:54084	0.2076
PELP1:27043	0.023880000000000002
SCNN1A:6337|LOC105369626:105369626	0.05521
LOC105371702:105371702	0.228
LOC730183:730183|SRCAP:10847	0.35700000000000004
NQO2:4835|HTATSF1P2:401233	0.015330000000000002
SLC5A1:6523|LOC105373000:105373000	0.1447
LOC105378760:105378760	0.00203
SLC34A1:6569	0.0006368
NT5M:56953	0.0259
LOC105369793:105369793	0.003173
RSRC2:65117	0.05629
MIR3942:100500904|DPH6:89978	0.1551
DUSP12:11266	0.1042
MIR3529:100616238|AEN:64782	0.03853
LOC105376874:105376874	0.05602000000000001
LOC105377475:105377475|LOC105377473:105377473	0.495
C5orf15:56951|LOC105379182:105379182	0.1114
BRD2:6046	0.01169
LOC388572:388572	0.21899999999999997
LACTB:114294	0.02022
LINC01872:105372444	0.1929
COMMD6:170622|UCHL3:7347	0.03543
CLCN3:1182	0.003206
LOC105370986:105370986	0.07315
LOC105378492:105378492	0.191
BRD7P3:23629|CEP85L:387119	0.136
GPX4:2879	0.02731
SNORA4:619568|SNORA63:6043|EIF4A2:1974	0.2242
LOC105377732:105377732	0.003363
LOC728752:728752|ZNF566:84924	0.1706
LINC02429:105377247|LOC105377245:105377245	0.4224
LOC105371456:105371456	0.02655
LOC102724801:102724801|LOC105372972:105372972	0.03204
ICAM2:3384	0.01985
TBCB:1155|POLR2I:5438	0.09847
ZNF445:353274	0.02646
APOA4:337	0.021730000000000003
RNF5:6048|AGER:177	0.3688
LOC107984616:107984616|ITGBL1:9358	0.014459999999999999
HDLBP:3069	0.03715
LOC105373668:105373668	0.01877
R3HDM2:22864	0.0137
LOC729970:729970	0.04473
TIPIN:54962|MAP2K1:5604	0.0227
EIF2AK3:9451	0.02773
EMC3:55831|LOC401052:401052	0.1163
LOC102724050:102724050	0.04796
CASC17:101928165	0.0012779999999999998
LOC107985030:107985030|MSL1:339287	0.045880000000000004
ARHGAP45:23526|POLR2E:5434	0.06878
TRAF3IP2-AS1:643749|TRAF3IP2:10758	0.03397
LOC107985773:107985773|SH3RF3:344558|RANBP2:5903	0.2702
MIR636:693221|SRSF2:6427|MFSD11:79157	0.026930000000000003
EID2B:126272	0.2831
PTGER3:5733|LOC107985517:107985517	0.136
SFRP2:6423|LOC101927947:101927947	0.0804
PCDHA1:56147|PCDHA4:56144|PCDHA3:56145|PCDHA6:56142|PCDHA2:56146|PCDHA5:56143	0.06833
ETFA:2108	0.03694
KPNA2:3838	0.004332
LOC107986182:107986182	0.006046
SNN:8303	0.006768000000000001
LINC00661:126536	0.09569
STX18-AS1:100507266	0.00044050000000000003
EPHX2:2053|CLU:1191	0.0146
PDE7B:27115|LOC101928373:101928373	0.01566
MIR634:693219|PRKCA:5578	0.0806
LOC105371316:105371316	0.003711
SOD3:6649|LOC105374533:105374533	0.5729
LINC01756:101928460	0.062360000000000006
LOC101928907:101928907	0.3939
BTN1A1:696|LOC107986583:107986583	0.003188
LINC01140:339524	0.06619
LOC102724845:102724845	0.0198
TGM4:7047	0.004525
LINC01526:101928770	0.006152
LOC105369547:105369547	0.00571
LOC100507616:100507616	0.01243
GOLGA2P6:729668	0.009142
CDK2:1017|PMEL:6490	0.01431
NID2:22795	0.001745
MYH11:4629	0.008754999999999999
LOC105372069:105372069|KIAA1328:57536	0.5136
LOC105369552:105369552	0.1999
FAM57A:79850	0.04281
CLPTM1:1209	0.01511
LHX2:9355	0.07769
LOC100129307:100129307	0.0022789999999999998
DNAJC5:80331|MIR941-5:103504732|MIR941-3:100126352|MIR941-4:100126330|MIR941-1:100126329|MIR941-2:100126339	0.1659
TAT-AS1:100132529	0.09127
LOC105374764:105374764|TMEM17:200728	0.006094
RSU1:6251|LOC105376435:105376435	0.3797
SPTLC3:55304|TASP1:55617	0.00551
SNORD36A:26815|RPL7A:6130|SNORD36C:26813	0.5276
AKT2:208	0.0001908
TBC1D19:55296|STIM2:57620	0.3514
SNORD107:91380|PWARSN:347746|SNHG14:104472715	0.5889
OVOL1:5017	0.04703
MAMDC2:256691|MAMDC2-AS1:100507244	0.0905
CHFR:55743	0.0041979999999999995
LOC105374288:105374288|LOC102724877:102724877	0.3657
GNB1:2782|LOC105378949:105378949	0.1634
HOXA2:3199	0.3196
LOC105378469:105378469	0.003013
RBPMS2:348093	0.0006835
OTOP2:92736	0.1154
NMB:4828|WDR73:84942	0.3922
LOC105378977:105378977	0.01097
LOC107985220:107985220|SLAMF1:6504	0.03563
LOC105375741:105375741	0.01553
LOC101927405:101927405|AIM1:202	0.049530000000000005
LINC01663:100996432	0.3485
LOC102723761:102723761	0.02481
LOC105375537:105375537	0.07377
SYT11:23208	0.03259
C18orf54:162681	0.07306
IRF2BPL:64207	0.2191
LOC105374744:105374744|LINC01795:105374744	0.09982
PHF24:23349|FAM205BP:389715	0.01915
PRH2:5555|PRH1:5554|PRH1-PRR4:100533464	0.08766
LTB4R:1241	0.07727
ZNF8-ERVK3-1:108903150|ZNF8:7554	0.004457
WARS2:10352	0.008873
VAX2:25806|ATP6V1B1:525	0.6118
MOG:4340|ZFP57:346171	0.3783
LOC105369319:105369319	0.17300000000000001
NXPH1:30010	0.009544
ZCCHC4:29063	0.018119999999999997
TMEM202-AS1:105370888|TMEM202:338949	0.03609
LOC105377478:105377478	0.0579
TNPO3:23534|TPI1P2:286016	0.4287
TRDN:10345|LOC105377984:105377984	0.08777
HSPA8:3312	0.4211
LOC105373716:105373716|TANC1:85461	0.2555
LOC101927253:101927253|CACNA1G:8913	0.042210000000000004
ZNF717:100131827	0.009819
LOC105377253:105377253	0.003961
MIR4764:100616295|LARGE1:9215|LARGE:9215	0.2553
LOC107985370:107985370	0.1712
BTBD9-AS1:101929425|LOC101929425:101929425|BTBD9:114781	0.1036
LOC101928069:101928069|DPP3:10072	0.028669999999999998
NUF2:83540	0.05024
LINC00622:644242	0.5119
LOC105375905:105375905	0.06217999999999999
LINC01514:101927396	0.09705
CTRB2:440387	0.122
POPDC3:64208	0.2752
GNAO1:2775	0.00476
KIF1C:10749	0.1118
UQCC1:55245	0.062310000000000004
CCDC162P:221262	0.1944
PEG10:23089	0.2341
CPN2:1370	0.2673
LOC105373170:105373170|TSNAX-DISC1:100303453|DISC2:27184|DISC1:27185	0.2493
LOC105375462:105375462	0.4113
KLK6:5653|LOC105372442:105372442	0.02603
LNX2:222484|POLR1D:51082	0.03492
PRSS23:11098	0.000752
LINC01744:101927683	0.08067
LOC102723341:102723341	0.02823
SMPD5:392275	0.1059
TRIM2:23321|LOC105377496:105377496	0.0309
KLKP1:606293	0.026619999999999998
LINC-PINT:378805|MIR29B1:407024	0.2613
LOC101929268:101929268|LOC101929217:101929217	0.1789
ARID5A:10865	0.1594
B3GNTL1:146712	0.005336
LOC105377558:105377558	0.09961
KDELR3:11015|DDX17:10521	0.01375
FNIP2:57600	0.04748
ITPKB:3707|ITPKB-IT1:100506443	0.030680000000000002
C2orf50:130813|FLJ33534:285150	0.155
LOC100506514:100506514|PPAT:5471	0.0028469999999999997
BANF1:8815|EIF1AD:84285	0.1428
VEGFA:7422	0.01541
CACNA1C:775|LOC107984540:107984540|LOC107984541:107984541	0.4583
LONP2:83752	0.00032769999999999994
NDOR1:27158|TMEM203:94107	0.767
SERTAD1:29950	0.03198
LOC105372105:105372105|CTIF:9811	0.06571
LOC105377947:105377947	0.05482000000000001
LOC105372829:105372829	0.09832
SMOX:54498	0.009174
FAM187A:100528020	0.426
ALG5:29880	0.09784
LOC105370111:105370111	0.4608
LOC105377862:105377862	0.002061
TMEM220:388335	0.04528
ECRP:643332|LOC100507513:100507513	0.2844
LOC105379311:105379311	0.03162
NPR1:4881|MIR8083:102466879	0.1915
MIR329-2:574409|MIR329-1:574408|MIR758:768212	0.06277
HNRNPUL1:11100	0.1079
RPA2:6118	0.008062999999999999
CPEB1:64506	0.00044039999999999997
LINC01595:102725176|SULT2A1:6822	0.1246
NRDE2:55051	0.0473
LOC286178:286178	0.004281
LOC105373616:105373616|LOC105373615:105373615|LINC02572:105373615	0.08083
ZNF691:51058|ERMAP:114625	0.09963999999999999
TPSG1:25823|TPSB2:64499	0.2992
OR7E156P:283491|LINC00395:100874157|LOC105370235:105370235	0.03005
LOC105372687:105372687	0.018869999999999998
JAM3:83700|LOC107984040:107984040	0.1319
HOOK1:51361	0.001999
RBM14-RBM4:100526737|RBM14:10432	0.02027
GATS:352954|LOC107986828:107986828|LOC105375427:105375427	0.4035
IFNK:56832|MOB3B:79817	0.01402
SNX29:92017	0.0014869999999999998
PGPEP1L:145814|LOC107984719:107984719	0.2123
PARP1:142	0.03447
PLK2:10769	0.04331
SLC2A14:144195	0.01514
FSIP1:161835	0.001052
CDAN1:146059|TTBK2:146057	0.8122
ZNF146:7705|ZNF565:147929	0.1314
PPP2R2B:5521|LOC107986461:107986461	0.3314
PRH1-TAS2R14:106707243|TAS2R43:259289|PRH1:5554|PRH1-PRR4:100533464	0.2523
MIR4734:100616203|MLLT6:4302|LOC105371763:105371763	0.278
LEMD1-AS1:284576|LOC105371698:105371698	0.4682
EPHA5-AS1:100144602|EPHA5:2044	0.2133
LOC105369786:105369786	0.08925
USP38:84640	0.06304
LOC105371649:105371649	0.024659999999999998
LOC107985206:107985206	0.8202
MIR6747:102465447|EEF1G:1937	0.3021
SNHG10:283596|SCARNA13:677768|GLRX5:51218	0.3117
LOC284788:284788	0.01916
C19orf47:126526|PLD3:23646	0.0361
LOC101926935:101926935	0.0795
MKNK2:2872	0.060610000000000004
LOC105379613:105379613	0.1087
GNAZ:2781|RSPH14:27156	0.01068
MAPK10:5602|PTPN13:5783	0.1206
LOC105378347:105378347|COL13A1:1305	0.03683
LOC105369841:105369841	0.06521
BHLHE40:8553	0.07544
LOC107985812:107985812	0.03153
HSPA8:3312|SNORD14E:85391	0.4116
CD68:968|EIF4A1:1973|SNORA67:26781|SENP3-EIF4A1:100533955	0.3239
LOC100507103:100507103|LOC105376144:105376144	0.05825
SEMA6A:57556|SEMA6A-AS1:101927233	0.039619999999999995
LOC105370471:105370471	0.013919999999999998
GPER1:2852|C7orf50:84310	0.01285
LINC00645:100505967|LOC728755:728755	0.03422
LOC105373854:105373854	0.09336
LOC105369748:105369748	0.06777999999999999
SAMD4A:23034|LOC729451:729451	0.1547
GPR52:9293|RABGAP1L:9910	0.7093
LINC00499:100874047	0.005963
FKBP6:8468	0.038169999999999996
TEX50:730159|LOC105371619:105371619|LOC730159:730159|ANKRD45:339416	0.01611
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA5:56110|PCDHGA4:56111|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGB6:56100|PCDHGB7:56099|PCDHGA2:56113|PCDHGB4:8641|PCDHGB1:56104|PCDHGB5:56101	0.1055
SPTLC1:10558	0.02306
OR4C15:81309	0.08617999999999999
LOC105371673:105371673|LINC01724:105371673	0.01468
MIR3185:100422978|PRAC2:360205|HOXB13:10481	0.8622
TLCD1:116238	0.2996
PEG3:5178|ZIM2:23619	0.007108
LOC105377975:105377975	0.00026910000000000004
DNAH17-AS1:100996295|DNAH17:8632	0.0019219999999999999
ARHGDIB:397	0.03297
TUBB6:84617|AFG3L2:10939	0.052329999999999995
LINC00547:400121	0.08504
LOC100128568:100128568|RFX2:5990	0.02775
LINC02082:100507661	0.1153
LOC101927947:101927947	0.0005823
LOC101929977:101929977	0.014580000000000001
LOC107986471:107986471|SLIT3:6586	0.233
LOC102723430:102723430	0.07082999999999999
LOC101060224:101060224	0.1085
MOV10:4343	0.07515
ZRANB2-AS2:100852410|LOC105378795:105378795	0.174
LINC02025:105377192|LOC105377192:105377192	0.248
FRS3:10817	0.02922
TMEM121B:27439|LINC01664:100996342|CECR6:27439	0.009498999999999999
TUBB1:81027	0.1158
S100A2:6273	0.04507
PTPRO:5800|LOC105369672:105369672	0.0123
LOC105369321:105369321|MS4A8:83661	0.01654
SEC22C:9117	0.005077
OSBPL8:114882	0.00852
C9orf153:389766	0.1168
MIR942:100126331|TTF2:8458	0.1394
LOC105374795:105374795|ANKRD53:79998	0.01857
LOC105376207:105376207	0.04193
ERCC6:2074	0.023530000000000002
GNAS-AS1:149775|MIR298:100126296	0.013680000000000001
LOC100129098:100129098	0.0033450000000000003
JPT2:90861|CRAMP1:57585	0.7697
MIR4423:100616481|WDR63:126820	0.4036
RABGGTA:5875|LOC102725044:102725044	0.5054
HOXB8:3218	0.029230000000000003
PPP1R15A:23645	0.02497
TEX2:55852	0.03034
SNX33:257364	0.05329
CST11:140880	0.1206
TMEM102:284114|FGF11:2256	0.2192
LOC107984762:107984762|ATP8B4:79895	0.008652
SF3A2:8175	0.01891
PCDHB15:56121	0.1518
LINC00661:126536|LOC105372291:105372291	0.08413
CABLES2:81928|LOC105372709:105372709	0.02284
LOC105374855:105374855|LOC105374854:105374854	0.1535
MCUB:55013	0.05534
LOC101927093:101927093	0.29600000000000004
LINC01749:63930|LINC00029:100144596	0.3178
GUCA1C:9626	0.02893
GFY:100507003|SLC17A7:57030	0.5195
HLX:3142	0.3772
LOC105374468:105374468	0.1082
CHD8:57680	0.005232
LOC101927764:101927764	0.00795
C15orf38-AP3S2:100526783|AP3S2:10239|MIR5094:100847059	0.4551
SHC4:399694|EID1:23741	0.414
LINC01689:101927869	0.05368
LOC105373645:105373645	0.00468
ISY1-RAB43:100534599|ISY1:57461	0.1425
LOC388820:388820|LOC105372793:105372793	0.2642
LOC102724484:102724484|CHN2:1124	0.05772000000000001
CKMT1A:548596	0.1419
LINC02249:26082	0.4995
THOC7:80145|ATXN7:6314	0.05429
LOC107986969:107986969|SLC30A8:169026|LOC105375719:105375719|LOC105375716:105375716	0.3273
ADAM20:8748	0.005538
TMEM196:256130|LOC107986774:107986774	0.0007161
PSMD6-AS2:100507062|ATXN7:6314	0.2402
ACO2:50|POLR3H:171568	0.2132
SEC14L6:730005	0.03823
ZNF174:7727	0.1841
AQP4:361|AQP4-AS1:147429	0.0406
MIR433:574034|MIR127:406914|RTL1:388015	0.7719
RMDN1:51115|CPNE3:8895	0.4722
FAM228B:375190	0.001396
LOC105378214:105378214|PPP2R2B-IT1:100874361|PPP2R2B:5521	0.2889
LOC105375684:105375684|ODF1:4956	0.07621
LOC105372787:105372787	0.034210000000000004
LOC105378438:105378438|PLCE1:51196	0.4739
LOC105376691:105376691|CAMTA1:23261	0.057670000000000006
FOXN2:3344	0.007336
SNX10:29887	0.03727
CABP4:57010|GPR152:390212	0.01876
MIATNB:102724827	0.005429
MIR6757:102466193|TNS2:23371|LOC283335:283335	0.6595
ATAT1:79969|MRPS18B:28973	0.3181
BATF2:116071	0.007526000000000001
MIR1263:100302148|LOC102724419:102724419	0.2069
LOC107984763:107984763|BUB1B:701	0.005804
LOC101927865:101927865	0.011290000000000001
SNHG14:104472715|SNORD115-27:100036564	0.16
LOC101927330:101927330|CHCHD5:84269	0.09121
LOC101928063:101928063	0.2333
C12orf71:728858	0.04036
TFPT:29844	0.1851
MAP6D1:79929	0.07481
TLR3:7098	0.007587000000000001
LOC107984214:107984214	0.07781
LOC107985848:107985848	0.010440000000000001
UST:10090|LOC105378047:105378047	0.09965
LOC107986615:107986615|LOC107986616:107986616	0.01851
LOC105369409:105369409	0.03213
LINC02544:101929504	0.09164
LOC107984916:107984916	0.2864
NAALAD2:10003	0.013030000000000002
HNRNPKP3:399881	0.009682
RBM5:10181|RBM5-AS1:100775107	0.5694
NDUFV3:4731	0.006141
LOC105375953:105375953|LOC105375951:105375951	0.5489
LINC01231:101929247|LOC105375959:105375959	0.036539999999999996
LOC105375943:105375943	0.008165
FXR2:9513	0.05511
A1BG:1|ZNF497:162968|A1BG-AS1:503538	0.8162
TP53BP1:7158	0.02336
PIH1D1:55011|ALDH16A1:126133	0.39299999999999996
ZNF660-ZNF197:110354863|ZNF197-AS1:100874094	0.1183
LOC107983957:107983957|SLC41A3:54946	0.2092
LOC338667:338667	0.07164
LINC01798:100507073	0.004861
MIR1185-1:100302157|MIR300:100126297	0.5209
LOC105374701:105374701	0.08206000000000001
SNORD113-2:767562|MEG8:79104	0.4235
LOC105376425:105376425|FRMD4A:55691	0.0209
LOC105378404:105378404|GRID1-AS1:100507470	0.1131
LRRC37A11P:342666|LOC105371767:105371767	0.2993
LOC101927048:101927048	0.05088
LGALS1:3956	0.08042
LOC107986817:107986817	0.273
RPL30:6156	0.07073
LOC105369586:105369586	0.3033
KLRF2:100431172	0.09292
DPPA5:340168	0.09101000000000001
LOC105373567:105373567	0.04348
LOC105371060:105371060	0.01121
MRPL47:57129	0.056010000000000004
LOC107985364:107985364|PP2672:100130249	0.04637
SPOCK1:6695|LOC105379192:105379192	0.2154
LOC107984685:107984685	0.01602
TAPT1-AS1:202020|TAPT1:202018	0.02905
MKRN2OS:100129480	0.001212
GOSR1:9527	0.022680000000000002
ITPKB:3707	0.04258
LOC105370939:105370939|KLF13:51621	0.037989999999999996
PRKCI:5584	0.01034
GARNL3:84253|LOC107987130:107987130	0.07312
LOC105377442:105377442	0.1223
SCARNA21:677763|CHD3:1107	0.7686
ZNF812P:729648	0.014980000000000002
ULK4:54986|LOC105377046:105377046	0.08527
B4GALT5:9334	0.08213
OR2B6:26212	0.1345
MYLPF:29895|ZNF48:197407	0.3401
LDLRAD3:143458|MIR3973:100616311	0.7841
LOC284009:284009	0.06118
FBXW5:54461	0.3205
PYCR3:65263	0.09614
TSPEAR:54084|KRTAP10-1:386677	0.09043999999999999
OSGIN2:734	0.0037049999999999995
CASC16:643714|LOC105371264:105371264	0.3159
PHIP:55023	0.06311
FBXL6:26233|SLC52A2:79581	0.6599
DGKQ:1609	0.03677
FRY:10129	0.00659
SPHK1:8877	0.07959
LOC105372561:105372561	0.09896
EPM2A:7957|LOC100507557:100507557	0.05184
KIN:22944|ATP5C1:509|ATP5F1C:509	0.1008
MIR4488:100616470|LOC105369329:105369329	0.1198
LOC105372055:105372055	0.08388
IL17RE:132014	0.08904
FAM111A-DT:101927204	0.004856
PON3:5446	0.016630000000000002
TTC3:7267|TTC3-AS1:100874006	0.2143
LUM:4060	0.1154
LINC01688:105371644|RGS8:85397|LOC105371644:105371644	0.07544
LAMB4:22798|LOC107986835:107986835	0.3089
PPFIBP2:8495	0.0035020000000000003
LOC107987090:107987090	0.06502999999999999
LOC105371276:105371276	0.2093
RPL37A:6168	0.2493
FSIP1:161835|LOC105370941:105370941	0.09178
ANAPC11:51529|NPB:256933	0.9028
LOC101927213:101927213	0.007718000000000001
DMRTB1:63948	0.1539
RANBP17:64901	0.002755
NFKB1:4790|LOC105377621:105377621	0.03544
CD247:919	0.0022719999999999997
CTSO:1519	0.1184
SLC30A1:7779	0.04647
LOC100130331:100130331|ZP4:57829	0.08275
MECOM:2122|LOC105374206:105374206	0.1683
ARHGEF28:64283	0.005999
LOC105375976:105375976	0.0034159999999999998
RDH13:112724|GP6:51206|LOC107985325:107985325	0.3291
LOC105371972:105371972|LINC01387:100130480	0.2628
LOC105374057:105374057	0.1678
C15orf40:123207	0.00010740000000000001
LOC107984548:107984548	0.045880000000000004
LOC105370453:105370453|NKX2-1-AS1:100506237|NKX2-1:7080	0.2688
PCGF6:84108	0.041280000000000004
TRAM1:23471	0.015609999999999999
SC5D:6309	0.058870000000000006
LOC105376072:105376072|LINC01506:101927015	0.1063
MIR520A:574467	0.5961
LOC105372651:105372651	0.004275999999999999
LOC105375836:105375836	0.006503
RYK:6259	0.00594
LOC105375133:105375133	0.024380000000000002
SUMF1:285362|LOC107986008:107986008	0.4603
LOC105373615:105373615|LINC02572:105373615|LOC105373616:105373616	0.092
NUDT2:318|KIF24:347240	0.0272
FAM228B:375190|TP53I3:9540	0.09583
LOC105378144:105378144	0.07352
PAK4:10298	0.004063000000000001
MIR6088:102464836|ERCC1:2067	0.03381
FIZ1:84922	0.02795
LOC100129455:100129455	0.2434
CAPN10-AS1:101752400	0.2737
SLC9A3:6550	0.003654
CFB:629	0.0032340000000000003
TRPS1:7227	0.00214
MISP3:113230	0.3286
LOC105374336:105374336	0.2047
SLITRK6:84189	0.1589
HNRNPCL1:343069	0.3824
LOC105375005:105375005|LOC101929006:101929006	0.09458
PTPRE:5791	0.001609
LOC646938:646938	0.09153
CXXC4:80319	0.01139
SNX17:9784|ZNF513:130557	0.4942
LOC105376354:105376354	0.2446
